Type	Symbol	Name	ID	URL	Locus type	status
gene	LINC01493	long intergenic non-protein coding RNA 1493	HGNC:51150	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51150	RNA, long non-coding	Approved
gene	LINC01494	long intergenic non-protein coding RNA 1494	HGNC:51152	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51152	RNA, long non-coding	Approved
gene	LINC01495	long intergenic non-protein coding RNA 1495	HGNC:51161	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51161	RNA, long non-coding	Approved
gene	LINC01496	long intergenic non-protein coding RNA 1496	HGNC:51162	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51162	RNA, long non-coding	Approved
gene	LINC01497	long intergenic non-protein coding RNA 1497	HGNC:51163	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51163	RNA, long non-coding	Approved
gene	LINC01498	long intergenic non-protein coding RNA 1498	HGNC:51164	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51164	RNA, long non-coding	Approved
gene	LINC01499	long intergenic non-protein coding RNA 1499	HGNC:51165	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51165	RNA, long non-coding	Approved
gene	LINC01500	long intergenic non-protein coding RNA 1500	HGNC:51166	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51166	RNA, long non-coding	Approved
gene	LINC01501	long intergenic non-protein coding RNA 1501	HGNC:27988	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27988	RNA, long non-coding	Approved
gene	LINC01502	long intergenic non-protein coding RNA 1502	HGNC:51183	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51183	RNA, long non-coding	Approved
gene	LINC01503	long intergenic non-protein coding RNA 1503	HGNC:51184	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51184	RNA, long non-coding	Approved
gene	LINC01504	long intergenic non-protein coding RNA 1504	HGNC:51185	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51185	RNA, long non-coding	Approved
gene	LINC01505	long intergenic non-protein coding RNA 1505	HGNC:51186	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51186	RNA, long non-coding	Approved
gene	LINC01506	long intergenic non-protein coding RNA 1506	HGNC:51187	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51187	RNA, long non-coding	Approved
gene	LINC01507	long intergenic non-protein coding RNA 1507	HGNC:51189	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51189	RNA, long non-coding	Approved
gene	LINC01508	long intergenic non-protein coding RNA 1508	HGNC:51190	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51190	RNA, long non-coding	Approved
gene	LINC01509	long intergenic non-protein coding RNA 1509	HGNC:51193	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51193	RNA, long non-coding	Approved
gene	LINC01511	long intergenic non-protein coding RNA 1511	HGNC:51200	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51200	RNA, long non-coding	Approved
gene	LINC01512	long intergenic non-protein coding RNA 1512	HGNC:51201	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51201	RNA, long non-coding	Approved
gene	LINC01513	long intergenic non-protein coding RNA 1513	HGNC:51202	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51202	RNA, long non-coding	Approved
gene	LINC01514	long intergenic non-protein coding RNA 1514	HGNC:51207	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51207	RNA, long non-coding	Approved
gene	LINC01515	long intergenic non-protein coding RNA 1515	HGNC:51210	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51210	RNA, long non-coding	Approved
gene	LINC01516	long intergenic non-protein coding RNA 1516	HGNC:51211	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51211	RNA, long non-coding	Approved
gene	LINC01517	long intergenic non-protein coding RNA 1517	HGNC:51212	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51212	RNA, long non-coding	Approved
gene	LINC01518	long intergenic non-protein coding RNA 1518	HGNC:51216	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51216	RNA, long non-coding	Approved
gene	LINC01519	long intergenic non-protein coding RNA 1519	HGNC:51217	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51217	RNA, long non-coding	Approved
gene	LINC01520	long intergenic non-protein coding RNA 1520	HGNC:51218	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51218	RNA, long non-coding	Approved
gene	LINC01521	long intergenic non-protein coding RNA 1521	HGNC:26029	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26029	RNA, long non-coding	Approved
gene	LINC01522	long intergenic non-protein coding RNA 1522	HGNC:51224	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51224	RNA, long non-coding	Approved
gene	LINC01523	long intergenic non-protein coding RNA 1523	HGNC:51225	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51225	RNA, long non-coding	Approved
gene	LINC01524	long intergenic non-protein coding RNA 1524	HGNC:51228	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51228	RNA, long non-coding	Approved
gene	LINC01525	long intergenic non-protein coding RNA 1525	HGNC:51264	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51264	RNA, long non-coding	Approved
gene	LINC01526	long intergenic non-protein coding RNA 1526	HGNC:51265	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51265	RNA, long non-coding	Approved
gene	LINC01527	long intergenic non-protein coding RNA 1527	HGNC:51266	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51266	RNA, long non-coding	Approved
gene	LINC01529	long intergenic non-protein coding RNA 1529	HGNC:51268	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51268	RNA, long non-coding	Approved
gene	LINC01530	long intergenic non-protein coding RNA 1530	HGNC:44320	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:44320	RNA, long non-coding	Approved
gene	LINC01531	long intergenic non-protein coding RNA 1531	HGNC:51270	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51270	RNA, long non-coding	Approved
gene	LINC01532	long intergenic non-protein coding RNA 1532	HGNC:51272	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51272	RNA, long non-coding	Approved
gene	LINC01533	long intergenic non-protein coding RNA 1533	HGNC:51274	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51274	RNA, long non-coding	Approved
gene	LINC01535	long intergenic non-protein coding RNA 1535	HGNC:51282	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51282	RNA, long non-coding	Approved
gene	LINC01537	long intergenic non-protein coding RNA 1537	HGNC:51301	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51301	RNA, long non-coding	Approved
gene	LINC01538	long intergenic non-protein coding RNA 1538	HGNC:51306	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51306	RNA, long non-coding	Approved
gene	LINC01539	long intergenic non-protein coding RNA 1539	HGNC:51307	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51307	RNA, long non-coding	Approved
gene	LINC01541	long intergenic non-protein coding RNA 1541	HGNC:51309	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51309	RNA, long non-coding	Approved
gene	LINC01543	long intergenic non-protein coding RNA 1543	HGNC:51310	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51310	RNA, long non-coding	Approved
gene	LINC01544	long intergenic non-protein coding RNA 1544	HGNC:51312	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51312	RNA, long non-coding	Approved
gene	LINC01545	long intergenic non-protein coding RNA 1545	HGNC:17986	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17986	RNA, long non-coding	Approved
gene	LINC01546	long intergenic non-protein coding RNA 1546	HGNC:27336	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27336	RNA, long non-coding	Approved
gene	LINC01547	long intergenic non-protein coding RNA 1547	HGNC:15707	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:15707	RNA, long non-coding	Approved
gene	LINC01548	long intergenic non-protein coding RNA 1548	HGNC:1296	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1296	RNA, long non-coding	Approved
gene	LINC01549	long intergenic non-protein coding RNA 1549	HGNC:1277	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1277	RNA, long non-coding	Approved
gene	LINC01550	long intergenic non-protein coding RNA 1550	HGNC:20111	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20111	RNA, long non-coding	Approved
gene	LINC01551	long intergenic non-protein coding RNA 1551	HGNC:19828	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19828	RNA, long non-coding	Approved
gene	LINC01553	long intergenic non-protein coding RNA 1553	HGNC:23524	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23524	RNA, long non-coding	Approved
gene	LINC01554	long intergenic non-protein coding RNA 1554	HGNC:24687	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24687	RNA, long non-coding	Approved
gene	LINC01555	long intergenic non-protein coding RNA 1555	HGNC:26647	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26647	RNA, long non-coding	Approved
gene	LINC01556	long intergenic non-protein coding RNA 1556	HGNC:21195	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21195	RNA, long non-coding	Approved
gene	LINC01558	long intergenic non-protein coding RNA 1558	HGNC:21235	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21235	RNA, long non-coding	Approved
gene	LINC01559	long intergenic non-protein coding RNA 1559	HGNC:26598	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26598	RNA, long non-coding	Approved
gene	LINC01560	long intergenic non-protein coding RNA 1560	HGNC:27333	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27333	RNA, long non-coding	Approved
gene	LINC01561	long intergenic non-protein coding RNA 1561	HGNC:31365	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:31365	RNA, long non-coding	Approved
gene	LINC01562	long intergenic non-protein coding RNA 1562	HGNC:51335	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51335	RNA, long non-coding	Approved
gene	LINC01563	long intergenic non-protein coding RNA 1563	HGNC:51343	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51343	RNA, long non-coding	Approved
gene	LINC01564	long intergenic non-protein coding RNA 1564	HGNC:51361	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51361	RNA, long non-coding	Approved
gene	LINC01565	long intergenic non-protein coding RNA 1565	HGNC:17099	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17099	RNA, long non-coding	Approved
gene	LINC01566	long intergenic non-protein coding RNA 1566	HGNC:27555	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27555	RNA, long non-coding	Approved
gene	LINC01567	long intergenic non-protein coding RNA 1567	HGNC:51367	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51367	RNA, long non-coding	Approved
gene	LINC01568	long intergenic non-protein coding RNA 1568	HGNC:51371	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51371	RNA, long non-coding	Approved
gene	LINC01569	long intergenic non-protein coding RNA 1569	HGNC:51380	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51380	RNA, long non-coding	Approved
gene	LINC01570	long intergenic non-protein coding RNA 1570	HGNC:51382	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51382	RNA, long non-coding	Approved
gene	LINC01571	long intergenic non-protein coding RNA 1571	HGNC:51384	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51384	RNA, long non-coding	Approved
gene	LINC01572	long intergenic non-protein coding RNA 1572	HGNC:51385	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51385	RNA, long non-coding	Approved
gene	LINC01574	long intergenic non-protein coding RNA 1574	HGNC:51388	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51388	RNA, long non-coding	Approved
gene	LINC01579	long intergenic non-protein coding RNA 1579	HGNC:27519	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27519	RNA, long non-coding	Approved
gene	LINC01580	long intergenic non-protein coding RNA 1580	HGNC:51414	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51414	RNA, long non-coding	Approved
gene	LINC01581	long intergenic non-protein coding RNA 1581	HGNC:51415	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51415	RNA, long non-coding	Approved
gene	LINC01582	long intergenic non-protein coding RNA 1582	HGNC:51416	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51416	RNA, long non-coding	Approved
gene	LINC01583	long intergenic non-protein coding RNA 1583	HGNC:51425	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51425	RNA, long non-coding	Approved
gene	LINC01584	long intergenic non-protein coding RNA 1584	HGNC:51426	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51426	RNA, long non-coding	Approved
gene	LINC01585	long intergenic non-protein coding RNA 1585	HGNC:51432	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51432	RNA, long non-coding	Approved
gene	LINC01586	long intergenic non-protein coding RNA 1586	HGNC:51434	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51434	RNA, long non-coding	Approved
gene	LINC01587	long intergenic non-protein coding RNA 1587	HGNC:13716	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13716	RNA, long non-coding	Approved
gene	LINC01588	long intergenic non-protein coding RNA 1588	HGNC:27503	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27503	RNA, long non-coding	Approved
gene	LINC01589	long intergenic non-protein coding RNA 1589	HGNC:51520	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51520	RNA, long non-coding	Approved
gene	LINC01590	long intergenic non-protein coding RNA 1590	HGNC:21404	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21404	RNA, long non-coding	Approved
gene	LINC01591	long intergenic non-protein coding RNA 1591	HGNC:27819	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27819	RNA, long non-coding	Approved
gene	LINC01592	long intergenic non-protein coding RNA 1592	HGNC:51557	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51557	RNA, long non-coding	Approved
gene	LINC01593	long intergenic non-protein coding RNA 1593	HGNC:51583	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51583	RNA, long non-coding	Approved
gene	LINC01594	long intergenic non-protein coding RNA 1594	HGNC:51584	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51584	RNA, long non-coding	Approved
gene	LINC01595	long intergenic non-protein coding RNA 1595	HGNC:51586	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51586	RNA, long non-coding	Approved
gene	LINC01596	long intergenic non-protein coding RNA 1596	HGNC:51591	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51591	RNA, long non-coding	Approved
gene	LINC01597	long intergenic non-protein coding RNA 1597	HGNC:51594	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51594	RNA, long non-coding	Approved
gene	LINC01599	long intergenic non-protein coding RNA 1599	HGNC:27285	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27285	RNA, long non-coding	Approved
gene	LINC01600	long intergenic non-protein coding RNA 1600	HGNC:21600	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21600	RNA, long non-coding	Approved
gene	LINC01601	long intergenic non-protein coding RNA 1601	HGNC:51651	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51651	RNA, long non-coding	Approved
gene	LINC01602	long intergenic non-protein coding RNA 1602	HGNC:51634	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51634	RNA, long non-coding	Approved
gene	LINC01603	long intergenic non-protein coding RNA 1603	HGNC:51652	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51652	RNA, long non-coding	Approved
gene	LINC01605	long intergenic non-protein coding RNA 1605	HGNC:51654	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51654	RNA, long non-coding	Approved
gene	LINC01606	long intergenic non-protein coding RNA 1606	HGNC:51656	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51656	RNA, long non-coding	Approved
gene	LINC01607	long intergenic non-protein coding RNA 1607	HGNC:51660	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51660	RNA, long non-coding	Approved
gene	LINC01608	long intergenic non-protein coding RNA 1608	HGNC:51662	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51662	RNA, long non-coding	Approved
gene	LINC01609	long intergenic non-protein coding RNA 1609	HGNC:51663	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51663	RNA, long non-coding	Approved
gene	LINC01611	long intergenic non-protein coding RNA 1611	HGNC:51791	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51791	RNA, long non-coding	Approved
gene	LINC01612	long intergenic non-protein coding RNA 1612	HGNC:51837	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51837	RNA, long non-coding	Approved
gene	LINC01613	long intergenic non-protein coding RNA 1613	HGNC:51842	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51842	RNA, long non-coding	Approved
gene	LINC01614	long intergenic non-protein coding RNA 1614	HGNC:51847	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51847	RNA, long non-coding	Approved
gene	LINC01615	long intergenic non-protein coding RNA 1615	HGNC:51898	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51898	RNA, long non-coding	Approved
gene	LINC01616	long intergenic non-protein coding RNA 1616	HGNC:51900	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:51900	RNA, long non-coding	Approved
gene	LINC01617	long intergenic non-protein coding RNA 1617	HGNC:30442	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30442	RNA, long non-coding	Approved
gene	LINC01618	long intergenic non-protein coding RNA 1618	HGNC:27195	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27195	RNA, long non-coding	Approved
gene	LINC01619	long intergenic non-protein coding RNA 1619	HGNC:27409	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27409	RNA, long non-coding	Approved
gene	LINC01620	long intergenic non-protein coding RNA 1620	HGNC:16195	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16195	RNA, long non-coding	Approved
gene	LINC01621	long intergenic non-protein coding RNA 1621	HGNC:14109	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14109	RNA, long non-coding	Approved
gene	LINC01622	long intergenic non-protein coding RNA 1622	HGNC:27768	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:27768	RNA, long non-coding	Approved
gene	LINC01623	long intergenic non-protein coding RNA 1623	HGNC:52050	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52050	RNA, long non-coding	Approved
gene	LINC01624	long intergenic non-protein coding RNA 1624	HGNC:52051	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52051	RNA, long non-coding	Approved
gene	LINC01625	long intergenic non-protein coding RNA 1625	HGNC:52052	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52052	RNA, long non-coding	Approved
gene	LINC01626	long intergenic non-protein coding RNA 1626	HGNC:52257	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52257	RNA, long non-coding	Approved
gene	LINC01627	long intergenic non-protein coding RNA 1627	HGNC:52258	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52258	RNA, long non-coding	Approved
gene	LINC01628	long intergenic non-protein coding RNA 1628	HGNC:52259	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52259	RNA, long non-coding	Approved
gene	LINC01629	long intergenic non-protein coding RNA 1629	HGNC:52260	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52260	RNA, long non-coding	Approved
gene	LINC01630	long intergenic non-protein coding RNA 1630	HGNC:52295	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52295	RNA, long non-coding	Approved
gene	LINC01632	long intergenic non-protein coding RNA 1632	HGNC:52419	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52419	RNA, long non-coding	Approved
gene	LINC01633	long intergenic non-protein coding RNA 1633	HGNC:52420	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52420	RNA, long non-coding	Approved
gene	LINC01634	long intergenic non-protein coding RNA 1634	HGNC:52421	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52421	RNA, long non-coding	Approved
gene	LINC01635	long intergenic non-protein coding RNA 1635	HGNC:52422	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52422	RNA, long non-coding	Approved
gene	LINC01637	long intergenic non-protein coding RNA 1637	HGNC:52424	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52424	RNA, long non-coding	Approved
gene	LINC01638	long intergenic non-protein coding RNA 1638	HGNC:52425	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52425	RNA, long non-coding	Approved
gene	LINC01639	long intergenic non-protein coding RNA 1639	HGNC:52426	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52426	RNA, long non-coding	Approved
gene	LINC01640	long intergenic non-protein coding RNA 1640	HGNC:52427	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52427	RNA, long non-coding	Approved
gene	LINC01641	long intergenic non-protein coding RNA 1641	HGNC:52428	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52428	RNA, long non-coding	Approved
gene	LINC01643	long intergenic non-protein coding RNA 1643	HGNC:52430	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52430	RNA, long non-coding	Approved
gene	LINC01644	long intergenic non-protein coding RNA 1644	HGNC:52431	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52431	RNA, long non-coding	Approved
gene	LINC01645	long intergenic non-protein coding RNA 1645	HGNC:52432	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52432	RNA, long non-coding	Approved
gene	LINC01646	long intergenic non-protein coding RNA 1646	HGNC:52433	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52433	RNA, long non-coding	Approved
gene	LINC01647	long intergenic non-protein coding RNA 1647	HGNC:52434	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52434	RNA, long non-coding	Approved
gene	LINC01648	long intergenic non-protein coding RNA 1648	HGNC:52435	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52435	RNA, long non-coding	Approved
gene	LINC01649	long intergenic non-protein coding RNA 1649	HGNC:52436	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52436	RNA, long non-coding	Approved
gene	LINC01650	long intergenic non-protein coding RNA 1650	HGNC:52437	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52437	RNA, long non-coding	Approved
gene	LINC01651	long intergenic non-protein coding RNA 1651	HGNC:52439	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52439	RNA, long non-coding	Approved
gene	LINC01653	long intergenic non-protein coding RNA 1653	HGNC:52441	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52441	RNA, long non-coding	Approved
gene	LINC01654	long intergenic non-protein coding RNA 1654	HGNC:52442	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52442	RNA, long non-coding	Approved
gene	LINC01655	long intergenic non-protein coding RNA 1655	HGNC:52443	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52443	RNA, long non-coding	Approved
gene	LINC01656	long intergenic non-protein coding RNA 1656	HGNC:52444	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52444	RNA, long non-coding	Approved
gene	LINC01657	long intergenic non-protein coding RNA 1657	HGNC:52445	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52445	RNA, long non-coding	Approved
gene	LINC01659	long intergenic non-protein coding RNA 1659	HGNC:52447	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52447	RNA, long non-coding	Approved
gene	LINC01661	long intergenic non-protein coding RNA 1661	HGNC:52449	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52449	RNA, long non-coding	Approved
gene	LINC01664	long intergenic non-protein coding RNA 1664	HGNC:52452	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52452	RNA, long non-coding	Approved
gene	LINC01665	long intergenic non-protein coding RNA 1665	HGNC:52453	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52453	RNA, long non-coding	Approved
gene	LINC01666	long intergenic non-protein coding RNA 1666	HGNC:52454	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52454	RNA, long non-coding	Approved
gene	LINC01667	long intergenic non-protein coding RNA 1667	HGNC:52455	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52455	RNA, long non-coding	Approved
gene	LINC01668	long intergenic non-protein coding RNA 1668	HGNC:52456	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52456	RNA, long non-coding	Approved
gene	LINC01670	long intergenic non-protein coding RNA 1670	HGNC:52458	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52458	RNA, long non-coding	Approved
gene	LINC01671	long intergenic non-protein coding RNA 1671	HGNC:52459	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52459	RNA, long non-coding	Approved
gene	LINC01672	long intergenic non-protein coding RNA 1672	HGNC:52460	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52460	RNA, long non-coding	Approved
gene	LINC01673	long intergenic non-protein coding RNA 1673	HGNC:52461	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52461	RNA, long non-coding	Approved
gene	LINC01674	long intergenic non-protein coding RNA 1674	HGNC:52462	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52462	RNA, long non-coding	Approved
gene	LINC01675	long intergenic non-protein coding RNA 1675	HGNC:52463	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:52463	RNA, long non-coding	Approved
